Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
0169384016 QUABOAG REGIONAL JR/,7/4/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/5/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/6/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/7/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/8/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/9/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/10/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/11/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/12/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/13/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/14/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/15/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/16/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/17/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/18/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/19/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
0169384016 QUABOAG REGIONAL JR/,7/20/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
