Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
2876745007 OLD IRON WORKS LLC,7/27/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/27/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/27/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/27/2018,3,kVARh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/27/2018,4,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/27/2018,5,kVARh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/28/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/28/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/28/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/28/2018,3,kVARh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/28/2018,4,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/28/2018,5,kVARh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/29/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/29/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/29/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/29/2018,3,kVARh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/29/2018,4,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/29/2018,5,kVARh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/30/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2876745007 OLD IRON WORKS LLC,7/30/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
